time,NAME_1,inadequate,bnds,Y,X,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,Psurf_f_tavg,Qair_f_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qs_tavg,RadT_tavg,Rainf_f_tavg,SWdown_f_tavg,Swnet_tavg,Tair_f_tavg,Wind_f_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi40_100cm_tavg,SoilMoi100_200cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp40_100cm_tavg,SoilTemp100_200cm_tavg,vim,viq,month,month_sin,month_cos,Rainf_f_tavg_roll3m_mean,Rainf_f_tavg_roll6m_mean,Rainf_f_tavg_lag1,Rainf_f_tavg_lag3,Rainf_f_tavg_lag6,SoilMoi00_10cm_tavg_roll3m_mean,SoilMoi00_10cm_tavg_roll6m_mean,SoilMoi00_10cm_tavg_lag1,SoilMoi00_10cm_tavg_lag3,SoilMoi00_10cm_tavg_lag6,SoilMoi10_40cm_tavg_roll3m_mean,SoilMoi10_40cm_tavg_roll6m_mean,SoilMoi10_40cm_tavg_lag1,SoilMoi10_40cm_tavg_lag3,SoilMoi10_40cm_tavg_lag6,Tair_f_tavg_roll3m_mean,Tair_f_tavg_roll6m_mean,Tair_f_tavg_lag1,Tair_f_tavg_lag3,Tair_f_tavg_lag6,Evap_tavg_roll3m_mean,Evap_tavg_roll6m_mean,Evap_tavg_lag1,Evap_tavg_lag3,Evap_tavg_lag6,Wind_f_tavg_roll3m_mean,Wind_f_tavg_roll6m_mean,Wind_f_tavg_lag1,Wind_f_tavg_lag3,Wind_f_tavg_lag6,SoilTemp00_10cm_tavg_roll3m_mean,SoilTemp00_10cm_tavg_roll6m_mean,SoilTemp00_10cm_tavg_lag1,SoilTemp00_10cm_tavg_lag3,SoilTemp00_10cm_tavg_lag6,vim_roll3m_mean,vim_roll6m_mean,vim_lag1,vim_lag3,vim_lag6,viq_roll3m_mean,viq_roll6m_mean,viq_lag1,viq_lag3,viq_lag6,target_plus_1m,target_plus_3m,is_lean_season,is_harvest_season,rain_anomaly,temp_anomaly,soil_anomaly,ndvi_anomaly,is_drought,stress_drought_lean,interact_rain_lean,is_flood_risk,stress_flood_harvest,is_heatwave,stress_heat_lean,low_vegetation,stress_veg_lean,interact_ndvi_lean
2024-07-01,Adamawa,0.58,0.5,9.586662237946491,12.585703671467302,4.660713766666667e-05,404.1094580952381,-43.63742214285714,96235.32366666666,0.0160955132380952,-3.245208633333333,8.693473271428573,116.56445033333334,2.8585742857142858e-06,298.5009047619048,7.800127647619047e-05,195.3233880952381,165.2324638095238,298.8609661904762,4.412191519047619,0.3498576342857142,0.3322682914285714,0.2756354233333333,0.3426861704761905,298.9125057142857,300.43576333333334,301.3303509523809,302.22776714285715,0.60446227,93.76804,7,-0.4999999999999997,-0.8660254037844388,2.9790701887301587e-05,1.4907694175634286e-05,3.3751051095238096e-05,1.46495489e-05,9.842773485714283e-10,0.2664328773015873,0.2095103594444444,0.2977134128571428,0.2178769633333333,0.1625235633333333,0.2754865014285714,0.2793123859523809,0.2812028204761905,0.2663393723809524,0.2944420023809523,303.999093968254,302.10718428571425,302.01184523809525,305.72165952380954,299.8470876190476,3.0129651104761906e-05,1.819767128888889e-05,3.920070485714286e-05,1.484701798095238e-05,9.809229490476192e-06,4.496268015873016,5.276859507142857,3.938068004761905,4.804430119047619,5.7204740380952375,304.56441968253966,302.82262587301585,302.2139052380952,306.80415857142856,300.6440771428572,0.3942512666666668,0.3446087166666667,0.500855,0.30135855,0.3434366,88.49265333333334,93.36636583333332,89.71818,89.72681,97.48416,0.5950617283950618,0.5425,1,0,-0.0931810750051412,-0.2001705146660745,-1.1231647028330491,1.029999353561334,0,0,-0.0931810750051412,0,0,0,0,0,0,1.029999353561334
2024-08-01,Adamawa,0.5950617283950618,0.5,9.586662237946491,12.585703671467302,4.883912547619048e-05,400.0549338095238,-39.51555495238095,96224.78338095236,0.0164964399999999,-2.404560366666667,2.110922506190476,122.14665252380952,5.721470702380952e-06,297.0945480952381,7.855652128571429e-05,190.8108495238096,161.1054938095238,297.29000666666667,5.199167628571429,0.3660462966666666,0.3598235461904762,0.33156531,0.3571985204761905,297.45188809523813,298.8082147619048,299.5487476190476,300.45490380952384,0.657847,96.238365,8,-0.8660254037844385,-0.5000000000000004,5.090794441269841e-05,2.790774287544127e-05,7.800127647619047e-05,4.0971505666666666e-05,0.0,0.3104264342857142,0.2407327046031745,0.3498576342857142,0.2837082557142857,0.14963996,0.2974628077777778,0.2856167674603174,0.3322682914285714,0.2789173114285714,0.2812689714285714,301.71219619047616,301.9428307142857,298.8609661904762,304.2637771428571,299.1037833333333,4.071635766666667e-05,2.4330655984920635e-05,4.660713766666667e-05,3.634123047619048e-05,5.550693052380953e-06,4.3655218158730165,5.058812420634921,4.412191519047619,4.746305923809524,5.937713647619048,301.93386873015874,302.5340306349206,298.9125057142857,304.6751952380952,299.85567904761905,0.49528584,0.388112995,0.60446227,0.38054025,0.280955,89.83972999999999,92.7470125,93.76804,86.03297,98.29,0.5141388174807198,0.4987012987012987,1,0,-0.46785054079103966,-0.653169780046038,-1.1496866792033085,1.1535692185315707,0,0,-0.46785054079103966,0,0,0,0,0,0,1.1535692185315707
2024-09-01,Adamawa,0.5141388174807198,0.5,9.586662237946491,12.585703671467302,4.9091831e-05,402.9558185714286,-37.84847804761905,96236.09333333334,0.0160760718095238,-1.2238200447619048,3.40720160952381,122.77866852380951,9.925856071428571e-06,297.2693890476191,8.853482457142857e-05,192.71335428571427,162.3795957142857,298.29859571428574,2.642140480952381,0.3970939861904761,0.3948011380952381,0.3832994642857143,0.3900156628571429,297.4459614285714,298.1856833333333,298.63454047619047,299.2575342857143,0.66507125,98.580414,9,-1.0,-1.8369701987210294e-16,6.343628295238095e-05,4.100049642306031e-05,7.855652128571429e-05,3.3751051095238096e-05,7.307511455238097e-08,0.3378724479365078,0.2768004273809523,0.3660462966666666,0.2977134128571428,0.1456000014285714,0.3244315526984127,0.2987091965873015,0.3598235461904762,0.2812028204761905,0.2737038376190476,299.387606031746,301.6405346031746,297.29000666666667,302.01184523809525,301.6949528571428,4.488232266666668e-05,3.1545394722222224e-05,4.883912547619048e-05,3.920070485714286e-05,3.4371518761904763e-06,4.516475717460318,4.935721417460317,5.199167628571429,3.938068004761905,6.5141653095238095,299.5260996825397,302.1333988095238,297.45188809523813,302.2139052380952,302.74274,0.5877214233333333,0.4509283283333333,0.657847,0.500855,0.2605069,93.24152833333336,92.40507333333332,96.238365,89.71818,98.946075,0.5425,0.4987593052109181,0,0,1.0447836478660761,-0.7995873468655144,-0.15699892455796166,1.0994776568786524,0,0,0.0,0,0,0,0,0,0,0.0
2024-10-01,Adamawa,0.5425,0.5,9.586662237946491,12.585703671467302,5.55273890952381e-05,395.8696442857143,-49.47743066666666,96198.57095238096,0.0147173984285714,-0.0415146676666666,3.500591410476191,138.8740019047619,4.652085021428571e-06,298.16564523809524,4.870281390476191e-05,226.07410095238097,191.4703938095238,299.22768904761904,3.2853350714285714,0.3856060842857143,0.3929824985714286,0.3982358338095237,0.4085093504761904,298.1736666666667,298.27069,298.41464904761904,298.7107847619048,0.6058619,100.68674,10,-0.8660254037844386,0.5000000000000001,8.169754077777778e-05,5.574412133253968e-05,8.853482457142857e-05,7.800127647619047e-05,1.46495489e-05,0.3709993057142856,0.3187160915079364,0.3970939861904761,0.3498576342857142,0.2178769633333333,0.3622976585714285,0.3188920799999999,0.3948011380952381,0.3322682914285714,0.2663393723809524,298.14985619047616,301.0744750793651,298.29859571428574,298.8609661904762,305.72165952380954,4.817936471428572e-05,3.915450790952381e-05,4.9091831e-05,4.660713766666667e-05,1.484701798095238e-05,4.084499876190476,4.2903839460317466,2.642140480952381,4.412191519047619,4.804430119047619,297.9367850793651,301.2506023809524,297.4459614285714,298.9125057142857,306.80415857142856,0.6424601733333334,0.51835572,0.66507125,0.60446227,0.30135855,96.19560633333332,92.34412983333334,98.580414,93.76804,89.72681,0.4987012987012987,0.5012406947890818,0,1,0.6695403294748603,-0.7071063510482631,0.7070739285888475,0.7070741035989527,0,0,0.0,0,0,0,0,0,0,0.0
2024-11-01,Adamawa,0.4987012987012987,0.5,9.586662237946491,12.585703671467302,2.760528438095238e-05,343.565409047619,-101.57167285714286,96222.061,0.008201799695238,-0.2562548469285714,61.42397071428572,69.04081638095238,3.2166013172238087e-10,298.68080333333336,5.6072267238095234e-08,272.2405519047619,231.3608738095238,297.75998142857145,5.781095085714286,0.2191221942857142,0.3426356023809524,0.3544808628571428,0.3834969523809524,298.7065123809524,298.7655247619048,298.74515761904763,298.70994333333334,0.47536108,101.20355,11,-0.5000000000000004,0.8660254037844384,7.193138658730159e-05,6.14196655e-05,4.870281390476191e-05,7.855652128571429e-05,4.0971505666666666e-05,0.3829154557142857,0.3466709449999999,0.3856060842857143,0.3660462966666666,0.2837082557142857,0.3825357276190476,0.3399992676984127,0.3929824985714286,0.3598235461904762,0.2789173114285714,298.27209714285715,299.99214666666666,299.22768904761904,297.29000666666667,304.2637771428571,5.115278185714286e-05,4.593456976190476e-05,5.55273890952381e-05,4.883912547619048e-05,3.634123047619048e-05,3.7088810603174607,4.037201438095239,3.2853350714285714,5.199167628571429,4.746305923809524,297.69050539682536,299.81218706349205,298.1736666666667,297.45188809523813,304.6751952380952,0.6429267166666667,0.5691062783333333,0.6058619,0.657847,0.38054025,98.50183966666668,94.17078483333334,100.68674,96.238365,86.03297,0.4987593052109181,0.4765840220385675,0,1,-0.48794754788475103,-0.707106560179024,-0.7069394869653817,0.7070682644717278,0,0,-0.0,0,0,0,0,0,0,0.0
2024-12-01,Adamawa,0.4987593052109181,0.5,9.586662237946491,12.585703671467302,9.95413078095238e-06,329.3238971428572,-114.22511238095235,96278.17895238094,0.0057954795190476,0.3313222668571428,71.31397828571428,24.89528176190476,3.309466705019048e-12,298.61398142857144,3.201156981571429e-09,250.12352904761903,210.2962657142857,297.3457614285714,6.2834188809523805,0.1600515914285714,0.3214082742857143,0.331471439047619,0.366229089047619,298.5845780952381,298.5222166666667,298.6007119047619,298.7662757142857,0.35868368,101.240875,12,-2.4492935982947064e-16,1.0,4.576457024780952e-05,5.4600426600095234e-05,5.6072267238095234e-08,8.853482457142857e-05,3.3751051095238096e-05,0.3339407549206348,0.3359066014285713,0.2191221942857142,0.3970939861904761,0.2977134128571428,0.376806413015873,0.3506189828571429,0.3426356023809524,0.3948011380952381,0.2812028204761905,298.4287553968254,298.9081807142857,297.75998142857145,298.29859571428574,302.01184523809525,4.407483482539683e-05,4.447857874603176e-05,2.760528438095238e-05,4.9091831e-05,3.920070485714286e-05,3.90285687936508,4.2096662984126985,5.781095085714286,2.642140480952381,3.938068004761905,298.10871349206354,298.8174065873016,298.7065123809524,297.4459614285714,302.2139052380952,0.5820980766666667,0.58490975,0.47536108,0.66507125,0.500855,100.15690133333334,96.69921483333331,101.20355,98.580414,89.71818,0.5012406947890818,0.38860103626943,0,0,0.0011067049782892903,-0.7071063813988515,-0.7067024771465954,0.7070412009406574,0,0,0.0,0,0,0,0,0,0,0.0
2025-01-01,Adamawa,0.5012406947890818,0.5,9.586662237946491,12.585703671467302,6.272584566666667e-06,326.02143047619046,-130.02650928571427,96156.87471428572,0.0045567829428571,1.6874957000000002,75.35216066666666,15.687734142857142,1.6747062246028574e-10,300.8803985714286,9.24051562904762e-08,267.6201052380952,222.1766638095238,299.6937995238096,6.556414071428572,0.1495304304761905,0.3087834309523809,0.3191684852380952,0.357638618095238,300.7332019047619,300.1205733333333,299.5126271428572,299.02930285714285,0.2926325,101.7553,1,0.4999999999999999,0.8660254037844387,1.625402910966052e-05,4.8975784943719145e-05,3.201156981571429e-09,4.870281390476191e-05,7.800127647619047e-05,0.2549266233333333,0.3129629645238094,0.1600515914285714,0.3856060842857143,0.3498576342857142,0.3523421250793651,0.3573198918253968,0.3214082742857143,0.3929824985714286,0.3322682914285714,298.111143968254,298.13050007936505,297.3457614285714,299.22768904761904,298.8609661904762,3.102893475238095e-05,3.960414973333333e-05,9.95413078095238e-06,5.55273890952381e-05,4.660713766666667e-05,5.116616346031746,4.600558111111112,6.2834188809523805,3.2853350714285714,4.412191519047619,298.4882523809524,298.2125187301588,298.5845780952381,298.1736666666667,298.9125057142857,0.4799688866666667,0.56121453,0.35868368,0.6058619,0.60446227,101.04372166666668,98.619664,101.240875,100.68674,93.76804,0.4765840220385675,0.29,0,0,0.04357156634262132,1.1121530811977918,-0.6196821662342129,1.0719526990357642,0,0,0.0,0,0,0,0,0,0,0.0
2025-02-01,Adamawa,0.4765840220385675,0.5,9.586662237946491,12.585703671467302,4.132150690476191e-06,339.81776666666667,-131.86788523809523,95936.6301904762,0.0040234889238095,3.6391682857142857,81.08638938095238,10.33450888095238,1.473718288904762e-09,303.4113752380953,2.924583771428572e-07,274.6685042857143,226.2289671428572,302.0725942857143,6.134088019047619,0.1471644447619047,0.3007304409523809,0.311190769047619,0.3521419257142857,303.11269904761906,301.9937219047619,300.98001523809523,300.04812571428573,0.26667228,100.906494,2,0.8660254037844386,0.5000000000000001,5.055952683670977e-08,3.599097305706915e-05,9.24051562904762e-08,5.6072267238095234e-08,7.855652128571429e-05,0.1762347387301586,0.2795750972222222,0.1495304304761905,0.2191221942857142,0.3660462966666666,0.3242757692063492,0.3534057484126984,0.3087834309523809,0.3426356023809524,0.3598235461904762,298.26651412698413,298.26930563492067,299.6937995238096,297.75998142857145,297.29000666666667,1.4610666576190475e-05,3.2881724216666664e-05,6.272584566666667e-06,2.760528438095238e-05,4.883912547619048e-05,6.206976012698412,4.957928536507937,6.556414071428572,5.781095085714286,5.199167628571429,299.3414307936508,298.5159680952381,300.7332019047619,298.7065123809524,297.45188809523813,0.3755590866666667,0.5092429016666666,0.2926325,0.47536108,0.657847,101.39990833333331,99.950874,101.7553,101.20355,96.238365,0.38860103626943,0.3121546961325966,0,0,0.14734119715440355,0.8728281892446645,0.5803600573553312,0.21227358507264954,0,0,0.0,0,0,0,0,0,0,0.0
2025-03-01,Adamawa,0.38860103626943,0.5,9.586662237946491,12.585703671467302,3.403294880952381e-06,349.13449761904764,-143.40217523809525,95830.87019047618,0.0041770649571428,4.609523538095238,96.32475814285716,8.51164050952381,1.2649841127809522e-08,306.80073285714286,8.723099007619048e-07,307.26692095238093,251.9702271428572,305.4431485714286,6.24757710952381,0.1508742738095238,0.2963026295238095,0.3065828923809524,0.3480523071428572,306.44391809523813,305.0809219047619,303.55886571428573,301.81061380952383,0.2684576,97.405334,3,1.0,6.123233995736766e-17,1.2935489680496376e-07,2.2946962572307245e-05,2.924583771428572e-07,3.201156981571429e-09,8.853482457142857e-05,0.1522488222222222,0.2430947885714285,0.1471644447619047,0.1600515914285714,0.3970939861904761,0.310307382063492,0.3435568975396825,0.3007304409523809,0.3214082742857143,0.3948011380952381,299.7040517460318,299.06640357142857,302.0725942857143,297.3457614285714,298.29859571428574,6.78628867936508e-06,2.543056175238095e-05,4.132150690476191e-06,9.95413078095238e-06,4.9091831e-05,6.324640323809523,5.113748601587301,6.134088019047619,6.2834188809523805,2.642140480952381,300.81015968253973,299.4594365873016,303.11269904761906,298.5845780952381,297.4459614285714,0.3059961533333334,0.444047115,0.26667228,0.35868368,0.66507125,101.30088966666666,100.7288955,100.906494,101.240875,98.580414,0.29,0.2479108635097493,0,0,-0.42936156386942076,0.7071063762782077,-0.7070071518780201,-0.7070256473523382,0,0,-0.0,0,0,0,0,0,0,-0.0
2025-04-01,Adamawa,0.29,0.5,9.586662237946491,12.585703671467302,1.3830639319047615e-05,384.8243747619048,-110.6499088095238,95787.84047619048,0.0085480241761904,2.161838795,79.10127871428571,34.59042942857143,4.288830768571429e-07,306.8969447619048,1.58265042e-05,272.96356904761905,225.8086028571429,305.83511571428573,4.614123252380952,0.2069099571428571,0.2915786023809524,0.3017710742857143,0.3444590261904762,306.7470452380952,306.11910809523806,305.1034142857143,303.61180333333334,0.30922994,91.69693,4,0.8660254037844387,-0.4999999999999998,4.190578113984082e-07,8.336543460529469e-06,8.723099007619048e-07,9.24051562904762e-08,4.870281390476191e-05,0.1491897163492063,0.2020581698412698,0.1508742738095238,0.1495304304761905,0.3856060842857143,0.3019388338095237,0.3271404794444444,0.2963026295238095,0.3087834309523809,0.3929824985714286,302.40318079365085,300.2571623809524,305.4431485714286,299.6937995238096,299.22768904761904,4.602676712698414e-06,1.7815805732539683e-05,3.403294880952381e-06,6.272584566666667e-06,5.55273890952381e-05,6.312693066666667,5.714654706349207,6.24757710952381,6.556414071428572,3.2853350714285714,303.4299396825397,300.959096031746,306.44391809523813,300.7332019047619,298.1736666666667,0.2759207933333334,0.37794484,0.2684576,0.2926325,0.6058619,100.022376,100.53304883333334,97.405334,101.7553,100.68674,0.3121546961325966,0.3801169590643274,0,0,-0.28125600488372654,0.6270076895627031,-0.9063819722151243,-0.25793119189642777,0,0,-0.0,0,0,0,0,0,0,-0.0
2025-05-01,Adamawa,0.3121546961325966,0.5,9.586662237946491,12.585703671467302,3.664991338095238e-05,404.4899966666667,-82.11200176190475,95957.8410952381,0.0123032021904761,0.1838668781428571,45.17504942857144,91.66143433333332,1.718852863333333e-06,305.17554047619046,3.658194619047619e-05,260.3165647619048,218.68292047619047,304.8915585714286,3.997531504761904,0.2796612504761904,0.297514199047619,0.2937673623809524,0.340922019047619,305.1703966666667,305.13671904761907,304.9364214285714,304.28441714285714,0.39217865,88.38785,5,0.4999999999999999,-0.8660254037844387,5.663757492634916e-06,2.857158509735817e-06,1.58265042e-05,2.924583771428572e-07,5.6072267238095234e-08,0.1683162252380952,0.1722754819841269,0.2069099571428571,0.1471644447619047,0.2191221942857142,0.2962038909523809,0.3102398300793651,0.2915786023809524,0.3007304409523809,0.3426356023809524,304.4502861904762,301.3584001587301,305.83511571428573,302.0725942857143,297.75998142857145,7.122028296825396e-06,1.0866347436507936e-05,1.3830639319047615e-05,4.132150690476191e-06,2.760528438095238e-05,5.665262793650793,5.936119403174604,4.614123252380952,6.134088019047619,5.781095085714286,305.4345541269841,302.3879924603175,306.7470452380952,303.11269904761906,298.7065123809524,0.2814532733333334,0.32850618,0.30922994,0.26667228,0.47536108,96.669586,99.03474716666666,91.69693,100.906494,101.20355,0.2479108635097493,0.4055555555555555,0,0,-0.7395557676140172,0.8196259931594966,-0.8542727583213339,-0.1995484914839405,0,0,-0.0,0,0,0,0,0,0,-0.0
2025-06-01,Adamawa,0.2479108635097493,0.5,9.586662237946491,12.585703671467302,4.378137142857143e-05,403.92193333333336,-61.58480985714286,96179.22109523808,0.0149414066190476,-2.754781614285714,23.813868485714288,109.49720952380952,9.355722295238096e-07,301.5875314285714,4.172610523809524e-05,227.0464657142857,191.89686523809524,301.4034757142857,4.138813619047619,0.3052793038095238,0.2956419295238095,0.2785072019047619,0.3379955852380952,301.8809428571428,302.85031904761905,303.45494285714284,303.75369476190474,0.49647558,89.05068,6,1.2246467991473532e-16,-1.0,1.7760253430412692e-05,8.944804163608832e-06,3.658194619047619e-05,8.723099007619048e-07,3.201156981571429e-09,0.2124818271428571,0.1823653246825396,0.2796612504761904,0.1508742738095238,0.1600515914285714,0.2951318103174603,0.3027195961904761,0.297514199047619,0.2963026295238095,0.3214082742857143,305.389940952381,302.5469963492064,304.8915585714286,305.4431485714286,297.3457614285714,1.7961282526984124e-05,1.2373785603174602e-05,3.664991338095238e-05,3.403294880952381e-06,9.95413078095238e-06,4.953077288888889,5.638858806349206,3.997531504761904,6.24757710952381,6.2834188809523805,306.12045333333333,303.46530650793653,305.1703966666667,306.44391809523813,298.5845780952381,0.3232887300000001,0.3146424416666666,0.39217865,0.2684576,0.35868368,92.49670466666667,96.89879716666668,88.38785,97.405334,101.240875,0.3801169590643274,0.5833333333333334,1,0,-0.33732326285159003,0.24350598631201378,-0.4463171322738658,-0.7757691879380894,0,0,-0.33732326285159003,0,0,0,0,0,0,-0.7757691879380894
2025-07-01,Adamawa,0.3801169590643274,0.5,9.586662237946491,12.585703671467302,4.637739671428572e-05,399.1339690476191,-43.08321123809524,96323.2879047619,0.0157702698333333,-3.536327261904762,5.1270215142857145,115.98987,6.618416161904762e-06,297.5874904761905,9.429154595238094e-05,189.5054523809524,160.29726952380952,298.05025809523806,3.8613051666666665,0.3642438885714286,0.3519129614285714,0.3102725047619047,0.3422625333333333,298.02498619047617,299.7592571428572,300.8519033333333,301.97769809523805,0.58772254,91.36834,7,-0.4999999999999997,-0.8660254037844388,3.137818520952381e-05,1.5898621510461114e-05,4.172610523809524e-05,1.58265042e-05,9.24051562904762e-08,0.2639501704761904,0.2065699434126983,0.3052793038095238,0.2069099571428571,0.1495304304761905,0.294911576984127,0.2984252053968254,0.2956419295238095,0.2915786023809524,0.3087834309523809,304.04338333333334,303.2232820634921,301.4034757142857,305.83511571428573,299.6937995238096,3.142064137619048e-05,1.8011659044444446e-05,4.378137142857143e-05,1.3830639319047615e-05,6.272584566666667e-06,4.250156125396825,5.281424596031745,4.138813619047619,4.614123252380952,6.556414071428572,304.5994615873016,304.01470063492064,301.8809428571428,306.7470452380952,300.7332019047619,0.3992947233333334,0.3376077583333334,0.49647558,0.30922994,0.2926325,89.71182,94.867098,89.05068,91.69693,101.7553,0.4055555555555555,0.5774278215223098,1,0,0.9773810751939656,-0.8847736842888985,0.32990630671918675,-0.9667600642298513,0,0,0.9773810751939656,0,0,0,0,0,0,-0.9667600642298513
2025-08-01,Adamawa,0.4055555555555555,0.5,9.586662237946491,12.585703671467302,4.8939628333333335e-05,398.6337857142857,-39.36700576190477,96282.01761904762,0.0155774960238095,-2.502596019047619,0.5386694173809522,122.39801233333334,6.4157872e-06,296.8221780952381,7.581116176190476e-05,188.9415161904762,159.49796904761902,297.44135047619045,3.6547891,0.3899649061904761,0.3886275814285714,0.3804343238095238,0.3790200076190476,297.1825542857143,298.54333,299.2730585714286,300.12895333333336,0.6433266,94.26343,8,-0.8660254037844385,-0.5000000000000004,5.753319912698413e-05,3.159847830980952e-05,9.429154595238094e-05,3.658194619047619e-05,2.924583771428572e-07,0.3163948142857142,0.2423555197619047,0.3642438885714286,0.2796612504761904,0.1471644447619047,0.31502303,0.3056134604761905,0.3519129614285714,0.297514199047619,0.3007304409523809,301.4484307936508,302.9493584920635,298.05025809523806,304.8915585714286,302.0725942857143,4.22695605079365e-05,2.469579440238095e-05,4.637739671428572e-05,3.664991338095238e-05,4.132150690476191e-06,3.999216763492063,4.832239778571428,3.8613051666666665,3.997531504761904,6.134088019047619,301.69210857142855,303.5633313492064,298.02498619047617,305.1703966666667,303.11269904761906,0.4921255900000001,0.3867894316666667,0.58772254,0.39217865,0.26667228,89.60229,93.135938,91.36834,88.38785,100.906494,0.5833333333333334,0.6055979643765903,1,0,-0.6195319648944289,-0.49805132003889213,0.482491123851647,-0.5352401136959879,0,0,-0.6195319648944289,0,0,0,0,0,0,-0.5352401136959879
2025-09-01,Adamawa,0.5833333333333334,0.5,9.586662237946491,12.585703671467302,4.894307490476191e-05,401.8544938095238,-39.19875557142857,96273.84566666668,0.0156952577619047,-0.8777453257142857,2.2637701071428573,122.40663247619048,5.946620657142858e-06,297.31843238095234,7.111162085714285e-05,192.93911904761904,162.57745142857144,298.53948761904763,2.3805262523809523,0.3951524619047619,0.3944554661904761,0.3917721247619047,0.4008418695238095,297.44881714285714,298.07006333333334,298.4748319047619,299.0444909523809,0.6504312,96.55994,9,-1.0,-1.8369701987210294e-16,7.06096043174603e-05,4.418492887393651e-05,7.581116176190476e-05,4.172610523809524e-05,8.723099007619048e-07,0.3531626995238094,0.2828222633333333,0.3899649061904761,0.3052793038095238,0.1508742738095238,0.3453941574603174,0.3202629838888888,0.3886275814285714,0.2956419295238095,0.2963026295238095,298.9650280952381,302.1774845238095,297.44135047619045,301.4034757142857,305.4431485714286,4.636613215873016e-05,3.216370734285714e-05,4.8939628333333335e-05,4.378137142857143e-05,3.403294880952381e-06,3.884969295238095,4.419023292063493,3.6547891,4.138813619047619,6.24757710952381,299.0294944444444,302.5749738888889,297.1825542857143,301.8809428571428,306.44391809523813,0.5758415733333334,0.4495651516666667,0.6433266,0.49647558,0.2684576,91.56081666666668,92.02876066666666,94.26343,89.05068,97.405334,0.5774278215223098,0.6164383561643836,0,0,-0.3591112790969661,-0.32165700959890514,-0.9118217469727639,-0.244487999272099,0,0,-0.0,0,0,0,0,0,0,-0.0
2023-01-01,Akwa Ibom,0.3421052631578947,0.5,4.895689655172415,7.864655172413816,2.5727161899551724e-05,396.77769448275865,-60.200415931034485,100550.29127586208,0.0156008305517241,1.2573046079310346,25.840833593103447,64.34363108663793,7.858374179259657e-08,300.13010793103444,5.3462237862068965e-06,175.96852931034482,151.34352862068965,299.7441406896552,3.333093313793104,0.3241579048275862,0.3569860050344827,0.3713531905517241,0.3862220164137931,300.0361044827586,299.6426693103448,299.19628827586206,298.773941724138,0.607847,105.5618,1,0.4999999999999999,0.8660254037844387,2.3963449663218387e-05,5.481282725113736e-05,5.3462237862068965e-06,5.3462237862068965e-06,5.3462237862068965e-06,0.3333517503448275,0.3694793177011494,0.3241579048275862,0.3241579048275862,0.3241579048275862,0.358906436183908,0.3823328594597701,0.3569860050344827,0.3569860050344827,0.3569860050344827,299.9841188505747,299.8647614942529,299.7441406896552,299.7441406896552,299.7441406896552,2.5047806859244825e-05,3.219243207582012e-05,2.5727161899551724e-05,2.5727161899551724e-05,2.5727161899551724e-05,3.535045714942529,3.7819863626436794,3.333093313793104,3.333093313793104,3.333093313793104,300.15389586206896,299.6905951724138,300.0361044827586,300.0361044827586,300.0361044827586,0.64279989,0.7078273916666666,0.607847,0.607847,0.607847,104.06217666666667,102.69288083333332,105.5618,105.5618,105.5618,0.296551724137931,0.2608695652173913,0,0,-0.15789032511855236,-1.081249623540194,0.8198326880859704,1.1497916991615997,0,0,-0.0,0,0,0,0,0,0,0.0
2023-02-01,Akwa Ibom,0.296551724137931,0.5,4.895689655172415,7.864655172413816,2.015497286316207e-05,403.3169668965517,-59.50861962068966,100473.64320689657,0.0166593869310344,1.882332127586207,31.169046379310345,50.40758686382758,1.1663495427417657e-07,301.06620793103446,6.8335296862068965e-06,166.92243724137933,142.63071827586208,300.28279551724137,3.7065791517241378,0.3017950162068966,0.3456799374482758,0.3549414108965517,0.3648339739999999,300.9303772413793,300.4378055172414,299.93098206896553,299.3584951724138,0.62944007,103.54596,2,0.8660254037844386,0.5000000000000001,2.3963449663218387e-05,5.481282725113736e-05,5.3462237862068965e-06,5.3462237862068965e-06,5.3462237862068965e-06,0.3333517503448275,0.3694793177011494,0.3241579048275862,0.3241579048275862,0.3241579048275862,0.358906436183908,0.3823328594597701,0.3569860050344827,0.3569860050344827,0.3569860050344827,299.9841188505747,299.8647614942529,299.7441406896552,299.7441406896552,299.7441406896552,2.5047806859244825e-05,3.219243207582012e-05,2.5727161899551724e-05,2.5727161899551724e-05,2.5727161899551724e-05,3.535045714942529,3.7819863626436794,3.333093313793104,3.333093313793104,3.333093313793104,300.15389586206896,299.6905951724138,300.0361044827586,300.0361044827586,300.0361044827586,0.64279989,0.7078273916666666,0.607847,0.607847,0.607847,104.06217666666667,102.69288083333332,105.5618,105.5618,105.5618,0.3103448275862069,0.3377483443708609,0,0,-0.8636954655445545,-1.1539046299846674,0.8542414127728898,0.9103595952394711,0,0,-0.0,0,0,0,0,0,0,0.0
